x,y,z
"-0,231947284","-0,6014993455","-0,5586960858"
"-0,1979041457","-0,5673999939","-0,5965668676"
"-0,1639699559","-0,5351241852","-0,6324516699"
"-0,1300226918","-0,5046314297","-0,6663049739"
"-0,09596115182","-0,4758638796","-0,6980928419"
"-0,06165657896","-0,4487555922","-0,7277944876"
"-0,02701708368","-0,4232098464","-0,7554089261"
"0,008023675063","-0,3991136148","-0,7809446777"
"0,04353203831","-0,3763538698","-0,8044102625"
"0,07957434711","-0,3548175839","-0,8258142009"
"0,1162169425","-0,3343917296","-0,845165013"
"0,1534935063","-0,3149398903","-0,862428602"
"0,1914901256","-0,2963667043","-0,8776801635"
"0,2302583554","-0,2785493031","-0,8909427545"
"0,2698166114","-0,2613401195","-0,9021890658"
"0,3101833093","-0,2445915866","-0,9113917881"
"0,3513768647","-0,2281561372","-0,9185236121"
"0,3934156935","-0,2118862043","-0,9235572283"
"0,4363182113","-0,1956342209","-0,9264653276"
"0,4801028338","-0,1792526198","-0,9272206005"
"0,5247743638","-0,1625746879","-0,9257648331"
"0,5703385224","-0,1454414115","-0,9220424439"
"0,6167743441","-0,1276498334","-0,9159293884"
"0,6640541744","-0,1089863542","-0,9072855284"
"0,7121503586","-0,08923737453","-0,8959707257"
"0,7610121358","-0,06815688435","-0,8817976442"
"0,8106254407","-0,04554031092","-0,8646335366"
"0,8608890035","-0,02106243976","-0,8441767242"
"0,9116912923","0,005615780665","-0,8201060872"
"0,9629207753","0,03483340189","-0,7921005064"
"1,01439868","0,06699736999","-0,7597457979"
"1,066053358","0,1024515559","-0,7227151986"
"1,117559866","0,1417624396","-0,6803822543"
"1,16858189","0,1855063129","-0,6321072"
"1,218774931","0,2342608538","-0,5772476005"
"1,267626703","0,2886798491","-0,5150488949"
"1,314864455","0,3494701235","-0,4447266889"
"1,35952564","0,417455976","-0,365272988"
"1,400647714","0,4934617055","-0,2756797977"
"1,437256138","0,5783018648","-0,1749469791"
"1,468137075","0,6727817645","-0,0620423211"
"1,491608026","0,7775729182","0,06397100684"
"1,50570544","0,8928970492","0,2035834326"
"1,508347933","1,019540368","0,3579130721"
"1,496768285","1,156483218","0,5262469599"
"1,468032403","1,302056349","0,7071961089"
"1,419431655","1,453879464","0,8985994675"
"1,347087718","1,609065215","1,097929172"
"1,249066128","1,760719819","1,298305812"
"1,12373754","1,901466124","1,492312695"
"0,970359155","2,023164731","1,67169876"
"0,7902489187","2,115615506","1,825956864"
"0,5881153554","2,170254428","1,946018138"
"0,3694271682","2,179531599","2,023794966"
"0,1423990046","2,138453606","2,053559528"
"-0,08439110707","2,048503017","2,036150208"
"-0,3025250761","1,912806538","1,974005466"
"-0,5050129363","1,739228478","1,874324512"
"-0,6867956239","1,537556751","1,74628735"
"-0,8452302564","1,31815452","1,599676811"
"-0,9794769451","1,090907264","1,443839009"
"-1,090431947","0,8639407235","1,286389503"
"-1,179868087","0,6441903584","1,133799958"
"-1,250207013","0,4356676663","0,989664884"
"-1,303903964","0,2415615662","0,8567744188"
"-1,343533074","0,06367460715","0,736601944"
"-1,371172183","-0,09777929701","0,6290718288"
"-1,388776919","-0,242791451","0,5339120858"
"-1,398103228","-0,3718983446","0,4503547061"
"-1,400412715","-0,4860661006","0,3772338178"
"-1,396814917","-0,5862792316","0,3133779247"
"-1,388368696","-0,6736430306","0,2575008061"
"-1,375828426","-0,7492368565","0,2083887566"
"-1,359746224","-0,8140201154","0,1649868197"
"-1,340674204","-0,8689522135","0,1262400392"
"-1,319099994","-0,9149186021","0,09121202767"
"-1,295469272","-0,9528196837","0,05890610453"
"-1,27008145","-0,9833229753","0,02871219546"
"-1,243215261","-1,00706316","0,00007608726518"
"-1,215149435","-1,024674921","-0,02755643325"
"-1,186113511","-1,036726741","-0,05460450432"
"-1,156394094","-1,043827391","-0,0816057107"
"-1,126161847","-1,046430601","-0,1087645453"
"-1,095556959","-1,04495221","-0,1362033802"
"-1,06471962","-1,039808056","-0,1640445879"
"-1,033790018","-1,031413977","-0,1924105404"
"-1,002888484","-1,020162412","-0,2213995097"
"-0,97212747","-1,006438179","-0,2510367097"
"-0,9416025257","-0,9905983245","-0,2813073853"
"-0,9113431851","-0,9729191623","-0,3121349621"
"-0,8813789816","-0,9536770048","-0,3434428661"
"-0,851739449","-0,9331481644","-0,3751545231"
"-0,8224541208","-0,911608954","-0,407193359"
"-0,7935075414","-0,8892367864","-0,4394762696"
"-0,764935976","-0,8663861697","-0,4718615044"
"-0,7367028289","-0,8432027364","-0,5042542417"
"-0,7087674417","-0,8198210259","-0,5365614972"
"-0,6810891559","-0,7963755779","-0,5686902864"
"-0,653627313","-0,7730009318","-0,6005476249"
"-0,6263412545","-0,7498316272","-0,6320405284"
"-0,599190325","-0,7270021372","-0,6630760524"
"-0,5721266133","-0,7045749888","-0,6935936417"
"-0,5450869124","-0,6826889038","-0,7234763658"
"-0,5180174598","-0,6613743032","-0,7526784383"
"-0,4908644927","-0,640661608","-0,7811540727"
"-0,4635742486","-0,6205812394","-0,8088574826"
"-0,4360929646","-0,6011636183","-0,8357428816"
"-0,4083668782","-0,5824391659","-0,8617644833"
"-0,3803458719","-0,5644295979","-0,8868831001"
"-0,3519777062","-0,547142093","-0,9110675404"
"-0,3232026387","-0,5305916961","-0,9342793222"
"-0,2939780289","-0,5147583936","-0,9565075054"
"-0,2642612364","-0,4996221719","-0,9777411495"
"-0,2340096207","-0,4851630176","-0,9979693141"
"-0,2031805413","-0,4713609171","-1,017181059"
"-0,1717313577","-0,4581958568","-1,035365443"
"-0,1396195159","-0,4456476477","-1,052511506"
"-0,1068121006","-0,4336753448","-1,068612658"
"-0,07326170236","-0,4222653494","-1,083673177"
"-0,03893633155","-0,411372878","-1,097690521"
"-0,00380399855","-0,4009531471","-1,110662147"
"0,03216728628","-0,3909613732","-1,122585511"
"0,06900951258","-0,3813527728","-1,133458073"
"0,10675467","-0,3720825623","-1,143277288"
"0,1454347481","-0,3631059583","-1,152040614"
"0,1850680531","-0,3543220605","-1,15967864"
"0,2257013172","-0,3457581544","-1,166294037"
"0,2673632633","-0,3373554497","-1,171875493"
"0,3100770185","-0,3290304765","-1,176380168"
"0,3538657095","-0,3206997655","-1,179765222"
"0,3987524634","-0,3122798467","-1,181987816"
"0,4447604069","-0,3036872507","-1,183005108"
"0,491912667","-0,2948385077","-1,182774261"
"0,5402323705","-0,285650148","-1,181252433"
"0,5897426444","-0,2760387021","-1,178396785"
"0,6404502869","-0,2658593002","-1,174084651"
"0,6923970912","-0,255075786","-1,16833451"
"0,7455918474","-0,2435329456","-1,161011026"
"0,8000312776","-0,2310328611","-1,151923481"
"0,8557121045","-0,2173776149","-1,140881152"
"0,9126310502","-0,2023692892","-1,127693321"
"0,9707848372","-0,1858099662","-1,112169267"
"1,03015238","-0,1674443528","-1,094047357"
"1,090717456","-0,1470088503","-1,073055793"
"1,152408775","-0,1240993075","-1,048750794"
"1,215150812","-0,09830048546","-1,020674957"
"1,278834988","-0,06912990926","-0,9882893036"
"1,343391263","-0,03614151437","-0,9511014629"
"1,40858381","0,001418177458","-0,9082488471"
"1,474150267","0,04435063827","-0,858810735"
"1,539738","0,09356288428","-0,8017375156"
"1,605115489","0,1499300826","-0,7360289378"
"1,669580279","0,2148317362","-0,6600706054"
"1,732294705","0,2897838435","-0,5720803139"
"1,792183396","0,3763583107","-0,4701898633"
"1,84847516","0,4763836078","-0,3522752794"
"1,89914802","0,591978377","-0,2157645656"
"1,941574643","0,7253312239","-0,05794746269"
"1,973065786","0,8785868284","0,1238518493"
"1,989927651","1,0536509","0,3321725985"
"1,987134827","1,251439086","0,568622257"
"1,958890451","1,472422489","0,8344363887"
"1,89795934","1,713027793","1,126747065"
"1,796856087","1,967482999","1,440410009"
"1,647634381","2,225211904","1,765415147"
"1,445422413","2,468517692","2,084186539"
"1,186534368","2,675939416","2,375204859"
"0,8764498647","2,822566663","2,613046528"
"0,5260529964","2,885562089","2,774167432"
"0,1532856444","2,84746693","2,840190222"
"-0,2198566521","2,707357706","2,809484241"
"-0,572198533","2,473969274","2,69016816"
"-0,8873803467","2,168662462","2,503205423"
"-1,156016498","1,817383029","2,274250251"
"-1,375534346","1,445317551","2,028209825"
"-1,548292275","1,073612315","1,785922281"
"-1,679669125","0,7164097568","1,561107392"
"-1,776032976","0,3836655928","1,363290189"
"-1,843312445","0,07905929569","1,195541866"
"-1,88685573","-0,1956254289","1,058969474"
"-1,910935699","-0,4411687978","0,9519842204"
"-1,91865227","-0,6593130425","0,8717288028"
"-1,912702286","-0,8522783692","0,8149004313"
"-1,894667036","-1,022172071","0,7777717317"
"-1,865829738","-1,17090334","0,7566201197"
"-1,827289841","-1,300174692","0,7477963025"
"-1,77983038","-1,411363554","0,7476847185"
"-1,724219351","-1,505167784","0,7532188386"
"-1,661231642","-1,582301931","0,7613890504"
"-1,591689576","-1,643377872","0,7695898936"
"-1,51642315","-1,688364211","0,7745132"
"-1,436552288","-1,717812242","0,7748817586"
"-1,353196913","-1,732273261","0,7694183578"
"-1,267476948","-1,732298561","0,7568457865"
"-1,180418948","-1,718592966","0,7362606038"
"-1,093444845","-1,691998037","0,7071072861"
"-1,007484085","-1,653882279","0,6698583214"
"-0,9233304739","-1,605721691","0,625214197"
"-0,8417778195","-1,54899227","0,5738754001"
"-0,7634355659","-1,485143316","0,5166482737"
"-0,6889233039","-1,416030866","0,4547925195"
"-0,6183158527","-1,343065528","0,3894159761"
"-0,5516135762","-1,267594668","0,321605788"
"-0,4888168382","-1,190965651","0,2524490998"
"-0,4298376785","-1,114287651","0,1828967734"
"-0,3744323667","-1,038759592","0,1140001431"
"-0,3222744399","-0,9649584749","0,04634007438"
"-0,2730328804","-0,8934213478","-0,01953110534"
"-0,2263766708","-0,8246852587","-0,08306106853"
"-0,1819808604","-0,7591099621","-0,1438358515"
"-0,139460954","-0,6969625835","-0,2014996592"
"-0,09853075662","-0,638238115","-0,2559238812"
"-0,0589042055","-0,5829311522","-0,3069802381"
"-0,02030547638","-0,5310264065","-0,3545482238"
"0,01752836864","-0,4824395093","-0,3985606777"
"0,05482290865","-0,4370078223","-0,4390123523"
"0,09174210102","-0,3945219621","-0,4759353521"
"0,1284499031","-0,3547725452","-0,5093617814"
"0,1650841312","-0,3175456539","-0,5393176966"
"0,2018069296","-0,2826065364","-0,565866002"
"0,238718695","-0,249702796","-0,5890622833"
"0,275874365","-0,2185779285","-0,6089465584"
"0,313328877","-0,1889754296","-0,6255588453"
"0,3511371686","-0,1606387951","-0,6389391617"
"0,3892512041","-0,1332836825","-0,6490014789"
"0,4277988216","-0,1066885077","-0,6558938734"
"0,4669011371","-0,08062744015","-0,6597538524"
"0,5064832625","-0,05481729749","-0,6604737533"
"0,5464703094","-0,02897489721","-0,6579459136"
"0,5867873897","-0,002817056847","-0,652062671"
"0,6273596151","0,02393940606","-0,6427163629"
"0,6681120975","0,05157767397","-0,6297993269"
"0,7089699487","0,08038092936","-0,6132039005"
"0,7498582803","0,1106323547","-0,5928224212"
"0,7904540334","0,1426447341","-0,5684257816"
"0,8309574631","0,176720244","-0,5398949653"
"0,8711367142","0,2132146213","-0,5069341034"
"0,91059475","0,2524990449","-0,4691830415"
"0,9489345338","0,2949446933","-0,4262816252"
"0,985759029","0,3409227454","-0,3778697002"
"1,020671199","0,3908043799","-0,323587112"
"1,053274007","0,4449607754","-0,2630737064"
"1,083059211","0,5037269355","-0,1959704528"
"1,109314093","0,567469392","-0,1218375492"
"1,131183659","0,6363835504","-0,04040083986"
"1,147764218","0,7104710083","0,04841277808"
"1,158130652","0,7901392797","0,1451236377"
"1,161089923","0,8750816503","0,2495384579"
"1,155342352","0,9644807357","0,3609303686"
"1,139588255","1,057519151","0,4785724998"
"1,112785486","1,152917527","0,6012207845"
"1,072971033","1,24955879","0,7279412721"
"1,019396504","1,344463663","0,8557064523"
"0,951489211","1,434437744","0,9812407508"
"0,8687620592","1,516345872","1,101321304"
"0,7710778065","1,586413224","1,212041603"
"0,6592959082","1,640326853","1,308840825"
"0,5356791437","1,674836344","1,388108886"
"0,4024743507","1,686943358","1,446493479"
"0,2627343726","1,673794127","1,480700593"
"0,1202496462","1,634773551","1,489594762"
"-0,02140635313","1,571278059","1,47409592"
"-0,1587042889","1,48485424","1,435263668"
"-0,2884000239","1,378621098","1,375686084"
"-0,4082681858","1,256709249","1,299029105"
"-0,5165833876","1,123506776","1,20923255"
"-0,612438432","0,9834287815","1,110295087"
"-0,6956687148","0,8404744899","1,005849847"
"-0,7664854152","0,6983227444","0,8992493001"
"-0,8256413101","0,5597438697","0,7929910593"
"-0,8740068316","0,4269676945","0,6890882293"
"-0,9126747353","0,3018493121","0,5892085054"
"-0,942703971","0,1851301768","0,4940001897"
"-0,9651299558","0,07749124209","0,4040596572"
"-0,9810112965","-0,0206739699","0,3197316823"
"-0,99125151","-0,1094744972","0,2409324395"
"-0,9965940915","-0,1892400291","0,1673959151"
"-0,9977654785","-0,260304407","0,09885562173"
"-0,9954365612","-0,3231152558","0,03495897897"
"-0,9901320357","-0,3782283239","-0,02471168523"
"-0,9822633994","-0,4262038657","-0,08055770335"
"-0,9722208275","-0,4675846752","-0,1329608435"
"-0,960377153","-0,5029423976","-0,1823194569"
"-0,9470525523","-0,5328564323","-0,2290225644"
"-0,9324263463","-0,557786879","-0,2733271624"
"-0,9166778555","-0,5781938374","-0,3154902469"
"-0,8999864007","-0,5945374069","-0,3557688141"
"-0,8825170009","-0,6072586817","-0,3944020677"
"-0,8643938825","-0,6167645341","-0,4315856522"
"-0,8456990022","-0,6233924467","-0,4674564803"
"-0,8265011098","-0,6274561056","-0,5021325215"
"-0,8068647506","-0,629259373","-0,5357260075"
"-0,7868447673","-0,6290913647","-0,5683347863"
"-0,7664909784","-0,6272356835","-0,6000471988"
"-0,7458154333","-0,6238853333","-0,6308997137"
"-0,7248301811","-0,619233318","-0,6609287999"
"-0,7035472712","-0,6134726413","-0,6901709258"
"-0,681975364","-0,6067844172","-0,7186587647"
"-0,6601164004","-0,5993378174","-0,7464136598"
"-0,6379639579","-0,5912744929","-0,7734466166"
"-0,6155017882","-0,5826979527","-0,7997587269"
"-0,5927136431","-0,5737117063","-0,8253510821"
"-0,5695832743","-0,5644192627","-0,8502247741"
"-0,5460923168","-0,5549072382","-0,8743798106"
"-0,522220943","-0,5452743519","-0,897811799"
"-0,4979452875","-0,5355902477","-0,920515044"
"-0,473238726","-0,5258982852","-0,9424833494"
"-0,4480746343","-0,5162418241","-0,963710519"
"-0,4224263883","-0,5066642239","-0,9841903567"
"-0,3962673637","-0,4972088443","-1,003916666"
"-0,3695709053","-0,4879099119","-1,022884091"
"-0,3423084541","-0,478801282","-1,041085815"
"-0,314451475","-0,4699046043","-1,058516729"
"-0,2859718568","-0,4612262294","-1,075173628"
"-0,2568414882","-0,4527725077","-1,091053305"
"-0,227032258","-0,4445497896","-1,106152553"
"-0,1965160549","-0,4365644254","-1,120468168"
"-0,1652650807","-0,4288160388","-1,133996263"
"-0,1332511241","-0,4213069528","-1,146736544"
"-0,1004462518","-0,414030471","-1,158688052"
"-0,06682305297","-0,4069693859","-1,169848086"
"-0,03235411681","-0,4001064899","-1,180213943"
"0,002987967458","-0,3934245755","-1,18978292"
"0,03923061065","-0,3869064352","-1,198552315"
"0,0764003222","-0,3805180447","-1,206504036"
"0,1145250647","-0,3742530301","-1,213654041"
"0,1536327317","-0,36809245","-1,220007031"
"0,1937499897","-0,3619920891","-1,225542851"
"0,2349035056","-0,3559077322","-1,23024135"
"0,2771199458","-0,3497951641","-1,234082376"
"0,320425977","-0,3436101696","-1,237045777"
"0,3648482658","-0,3373085334","-1,239111399"
"0,4104134789","-0,3308460405","-1,240259091"
"0,4571467734","-0,3241582614","-1,240453028"
"0,5050753433","-0,3171882153","-1,239661842"
"0,5542232889","-0,3098591061","-1,237825752"
"0,604613605","-0,3020839724","-1,234875607"
"0,6562692862","-0,2937758525","-1,230742256"
"0,7092049022","-0,2848021636","-1,225301041"
"0,7634570748","-0,2751270427","-1,218547348"
"0,8190357047","-0,2645865983","-1,210317337"
"0,8759470885","-0,2529994579","-1,200425576"
"0,934197523","-0,2401842489","-1,18868663"
"0,9937933048","-0,2259595985","-1,174915067"
"1,054734606","-0,2101144914","-1,158890853"
"1,117006322","-0,1923720553","-1,140313712"
"1,180574619","-0,1723955889","-1,118811266"
"1,245394623","-0,1498136778","-1,093969161"
"1,311438451","-0,1242786226","-1,065404367"
"1,378572366","-0,09516869246","-1,032406097"
"1,446662634","-0,06186215668","-0,9942635608"
"1,515502123","-0,02360869875","-0,9501120399"
"1,58500503","0,0202210628","-0,8992386794"
"1,654732546","0,07083369707","-0,8402434376"
"1,724176299","0,1295453545","-0,7715949113"
"1,792657878","0,1977870084","-0,6916172256"
"1,859748393","0,2770250294","-0,5986194688"
"1,924320624","0,3693030558","-0,490203989"
"1,984505399","0,4771246581","-0,3633897029"
"2,038433546","0,602993407","-0,2151955271"
"2,083257023","0,7490827704","-0,04290753625"
"2,116890103","0,9197762412","0,1585470057"
"2,133175313","1,1162786","0,3912048244"
"2,125922785","1,339767149","0,6570759496"
"2,088627944","1,590425066","0,957153253"
"2,012019876","1,866462265","1,290684001"
"1,886357339","2,156977392","1,647461009"
"1,702819581","2,447977792","2,014001678"
"1,452760931","2,717197852","2,368410139"
"1,138440667","2,93406259","2,679691232"
"0,7660826624","3,067595488","2,916308983"
"0,3540720739","3,090011198","3,049531379"
"-0,07153232704","2,989636084","3,066927299"
"-0,4830826004","2,769797114","2,97119215"
"-0,8565656197","2,452397991","2,783974474"
"-1,177158849","2,06878342","2,536560086"
"-1,438888391","1,651946804","2,261960887"
"-1,643831569","1,229528523","1,987745806"
"-1,798211438","0,8219580585","1,734197871"
"-1,909886602","0,440857207","1,512548428"
"-1,9867733","0,0929266727","1,32906927"
"-2,035132008","-0,2208625757","1,183930374"
"-2,060370802","-0,5011277913","1,075604639"
"-2,066235474","-0,7502782309","1,000352098"
"-2,055228641","-0,9709002956","0,9536242137"
"-2,029479593","-1,165745182","0,9306936194"
"-1,990204914","-1,336981023","0,9265975033"
"-1,938226447","-1,485825388","0,936539856"
"-1,874475678","-1,61345341","0,9558335749"
"-1,799769074","-1,720467257","0,9796652503"
"-1,715054598","-1,806851751","1,003963182"
"-1,621658969","-1,872501408","1,02520874"
"-1,520838523","-1,917621188","1,040401144"
"-1,414277751","-1,941516944","1,045607897"
"-1,303933335","-1,944641791","1,039165704"
"-1,191629979","-1,928318383","1,020807232"
"-1,079192386","-1,893869373","0,990265153"
"-0,9683906102","-1,842672424","0,947345552"
"-0,8609672491","-1,776855258","0,8928794503"
"-0,7580683754","-1,698964456","0,8286010271"
"-0,6604882564","-1,611567152","0,7563656278"
"-0,5688993642","-1,51717174","0,6780256068"
"-0,4836754979","-1,418406084","0,5956782967"
"-0,4046764756","-1,317310211","0,5110693794"
"-0,3316936043","-1,215812227","0,4258684779"
"-0,2644187108","-1,115624963","0,3415993143"
"-0,2023446358","-1,018077308","0,2595024311"
"-0,1449206509","-0,9239884407","0,1804106574"
"-0,09161523631","-0,8340979927","0,1050900652"
"-0,04182285661","-0,7490123043","0,03420934696"
"0,004970195429","-0,6688855299","-0,03193124596"
"0,04921757706","-0,5937068681","-0,09317077391"
"0,09137043476","-0,5234637022","-0,1493497294"
"0,1318257566","-0,4580366381","-0,2003918786"
"0,1709663907","-0,3971826944","-0,2463182954"
"0,2090310206","-0,3405616998","-0,2872275148"
"0,2462583299","-0,2878334835","-0,3232180717"
"0,2828367322","-0,2386597147","-0,354374738"
"0,3190098921","-0,1926449837","-0,3808508146"
"0,354883236","-0,1493972665","-0,4027636486"
"0,3905076491","-0,1085335457","-0,4202088953"
"0,4259340163","-0,06967080434","-0,4332822101"
"0,4612132226","-0,0324260252","-0,4420792481"
"0,4962843488","0,003554356379","-0,446620611"
"0,5312982702","0,0386831239","-0,4470798897"
"0,5662213517","0,07331874852","-0,4434804518"
"0,600918313","0,1077917094","-0,4357724136"
"0,6352538738","0,1424324859","-0,4239058909"
"0,6690927534","0,1775715571","-0,4078309998"
"0,7022996717","0,2135394023","-0,3874978565"
"0,7347393481","0,2506665006","-0,3628565768"
"0,7660650795","0,2891002635","-0,3339427093"
"0,7963601956","0,3294388272","-0,3004258463"
"0,8253034702","0,3719538791","-0,2621589683"
"0,8524397819","0,416797368","-0,2190669081"
"0,8773140091","0,4641212428","-0,1710744984"
"0,8994710301","0,5140774522","-0,1181065719"
"0,9184557236","0,5668179451","-0,06008796144"
"0,9338129678","0,6224946702","0,003056500325"
"0,9450383463","0,6809025549","0,07104714309"
"0,9513952752","0,742517149","0,144413306"
"0,9521704872","0,8067948638","0,2226025077"
"0,9466572808","0,8730294234","0,3048886081"
"0,9341489542","0,9405145522","0,3905454669"
"0,9139388059","1,008543974","0,4788469437"
"0,8857701653","1,076065166","0,5686486057"
"0,8480689902","1,141940602","0,658923567"
"0,800926661","1,20426914","0,7476272941"
"0,7445416765","1,261107914","0,8326569954"
"0,6791125354","1,310514059","0,9119098795"
"0,6048400153","1,350550912","0,9832892985"
"0,5224234051","1,379531382","1,044912585"
"0,4329357581","1,394763484","1,093799687"
"0,3381880541","1,395648627","1,12902577"
"0,2399912728","1,381588219","1,149665998"
"0,1400586527","1,352122108","1,1549437"
"0,04051389533","1,307322965","1,144550359"
"-0,0564721166","1,248256955","1,119138792"
"-0,1495227719","1,176923225","1,080376242"
"-0,2372614594","1,095320924","1,029929955"
"-0,318409926","1,005439187","0,9694653695"
"-0,3920368439","0,9097882887","0,9011622024"
"-0,4578661203","0,8106424464","0,8270422799"
"-0,5158232742","0,7100811936","0,7489636303"
"-0,5659207226","0,6100438996","0,6686618669"
"-0,6084424434","0,5123033516","0,5877396568"
"-0,6438803155","0,4179541796","0,5072055384"
"-0,6727393136","0,3280042907","0,4279916511"
"-0,6955659462","0,2432773281","0,3508708089"
"-0,7129666779","0,1642857405","0,276355955"
"-0,7254793948","0,09116460314","0,2046390467"
"-0,7336385167","0,02404532136","0,1359092396"
"-0,737944171","-0,0370590814","0,07026074414"
"-0,7389020442","-0,0922695082","0,007683623892"
"-0,7368683058","-0,1418591443","-0,05194525864"
"-0,732199125","-0,1861011748","-0,108749041"
"-0,7252290639","-0,2252721112","-0,1628513614"
"-0,7162745277","-0,2597100276","-0,2144176355"
"-0,7055590637","-0,2897576596","-0,2636077012"
"-0,6932710946","-0,3157498962","-0,3105726978"
"-0,6795990431","-0,3380216261","-0,3554637644"
"-0,6646945979","-0,3568823107","-0,3984119515"
"-0,6487271124","-0,3726906497","-0,4395766763"
"-0,6317745928","-0,385710276","-0,4790520132"
"-0,6139135814","-0,3962032766","-0,516930974"
"-0,5952206202","-0,4044317386","-0,5533065705"
"-0,5757643957","-0,4106428078","-0,5882648762"
"-0,5556050743","-0,4150867749","-0,621888004"
"-0,53477331","-0,4179606808","-0,6542306616"
"-0,5132863947","-0,4194325629","-0,6853347005"
"-0,4911616205","-0,4196704583","-0,7152419722"
"-0,4684162795","-0,4188424043","-0,7439943281"
"-0,4450594716","-0,4170952425","-0,7716253524"
"-0,4210931922","-0,4145628495","-0,7981622984"
"-0,3965104807","-0,4113475533","-0,8236230399"
"-0,3713043152","-0,407551474","-0,8480253856"
"-0,3454652893","-0,4032651239","-0,8713843852"
"-0,3189839198","-0,3985877306","-0,8937161381"
"-0,2918437215","-0,3935808979","-0,9150288567"
